L 04/05/2017 - 00:03:40: SourceMod error session started
L 04/05/2017 - 00:03:40: Info (map "emp_streetsoffire") (file "errors_20170405.log")
L 04/05/2017 - 19:32:23: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 19:32:23: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 19:33:14: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 19:34:38: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 19:35:07: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 19:35:21: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 19:35:49: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 19:35:52: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 19:36:27: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 19:36:50: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 19:36:54: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 19:37:30: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 19:37:37: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 19:37:53: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 19:38:10: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 19:38:48: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 19:38:48: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 19:38:54: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 19:39:36: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 19:40:05: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 19:40:35: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 19:40:36: [SM] Exception reported: Invalid timer handle 2038025b (error 1)
L 04/05/2017 - 19:40:36: [SM] Blaming: umc-emp-mapvote.smx()
L 04/05/2017 - 19:40:36: [SM] Call stack trace:
L 04/05/2017 - 19:40:36: [SM]   [0] KillTimer
L 04/05/2017 - 19:40:36: [SM]   [1] Line 686, D:\Documents\My Folder\Empires Custom UMC Stuff\SourceMod\Workspace\umc-emp-mapvote.sp::UMC_OnNextmapSet()
L 04/05/2017 - 19:40:36: [SM]   [3] Call_Finish
L 04/05/2017 - 19:40:36: [SM]   [4] Line 4834, D:\Documents\My Folder\Empires Custom UMC Stuff\SourceMod\Workspace\umc-core.sp::DoMapChange()
L 04/05/2017 - 19:40:36: [SM]   [5] Line 4267, D:\Documents\My Folder\Empires Custom UMC Stuff\SourceMod\Workspace\umc-core.sp::Handle_MapVoteWinner()
L 04/05/2017 - 19:40:36: [SM]   [6] Line 3819, D:\Documents\My Folder\Empires Custom UMC Stuff\SourceMod\Workspace\umc-core.sp::ProcessVoteWinner()
L 04/05/2017 - 19:40:36: [SM]   [7] Line 3795, D:\Documents\My Folder\Empires Custom UMC Stuff\SourceMod\Workspace\umc-core.sp::ProcessVoteResults()
L 04/05/2017 - 19:40:36: [SM]   [8] Line 1277, D:\Documents\My Folder\Empires Custom UMC Stuff\SourceMod\Workspace\umc-core.sp::Native_UMCVoteManagerComplete()
L 04/05/2017 - 19:40:36: [SM]   [10] UMC_VoteManagerVoteCompleted
L 04/05/2017 - 19:40:36: [SM]   [11] Line 2309, D:\Documents\My Folder\Empires Custom UMC Stuff\SourceMod\Workspace\umc-core.sp::Handle_MapVoteResults()
L 04/05/2017 - 19:40:41: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 19:40:42: Error log file session closed.
L 04/05/2017 - 19:40:42: SourceMod error session started
L 04/05/2017 - 19:40:42: Info (map "emp_crossroads") (file "errors_20170405.log")
L 04/05/2017 - 19:40:42: [SM] Fatal error encountered parsing translation file "maprate.phrases.txt"
L 04/05/2017 - 19:40:42: [SM] Error (line 0, column 0): Stream failed to open
L 04/05/2017 - 19:40:42: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 19:40:42: [maprate.smx] Error establishing database connection: [1049]: Unknown database 'sourcemod'
L 04/05/2017 - 19:40:42: [maprate.smx] FATAL: An error occurred while connecting to the database.
L 04/05/2017 - 19:40:42: [SM] Exception reported: An error occurred while connecting to the database.
L 04/05/2017 - 19:40:42: [SM] Blaming: maprate.smx()
L 04/05/2017 - 19:40:42: [SM] Call stack trace:
L 04/05/2017 - 19:40:42: [SM]   [0] SetFailState
L 04/05/2017 - 19:40:42: [SM]   [1] Line 90, /home/forums/content/files/6/4/8/1/2/114450.attach::OnConfigsExecuted()
L 04/05/2017 - 19:40:42: [umc-maprate-reweight.smx] Error establishing a database connection: [1049]: Unknown database 'sourcemod'
L 04/05/2017 - 19:40:46: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 19:40:46: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 19:40:48: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 19:40:50: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 19:40:51: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 19:40:52: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 19:40:53: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 19:40:54: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 19:41:01: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 19:49:28: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 19:50:15: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 19:50:30: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 19:50:34: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 19:50:51: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 19:51:11: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 19:51:27: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 19:51:52: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 19:52:16: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 19:52:25: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 19:52:26: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 19:52:31: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 19:52:51: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 19:53:07: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 19:53:17: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 19:53:40: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 19:53:52: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 19:53:57: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 19:54:06: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 19:54:22: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 19:54:28: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 19:54:52: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 19:54:55: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 19:55:16: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 19:55:18: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 19:55:56: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 19:56:29: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 19:56:51: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 19:57:18: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 19:57:53: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 19:58:02: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 19:58:48: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 19:59:24: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 19:59:49: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 20:00:25: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 20:02:40: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 20:04:17: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 20:04:18: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 20:04:32: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 20:05:23: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 20:05:45: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 20:06:32: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 20:06:42: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 20:06:57: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 20:07:03: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 20:07:09: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 20:07:48: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 20:08:04: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 20:08:27: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 20:08:40: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 20:08:41: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 20:08:56: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 20:09:01: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 20:09:37: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 20:11:29: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 20:11:45: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 20:12:11: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 20:13:38: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 20:13:42: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 20:13:53: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 20:14:05: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 20:14:16: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 20:14:47: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 20:15:22: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 20:15:34: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 20:15:39: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 20:15:49: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 20:16:56: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 20:17:57: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 20:18:42: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 20:18:43: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 20:18:46: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 20:19:06: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 20:19:40: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 20:19:41: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 20:21:07: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 20:21:19: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 20:21:41: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 20:21:47: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 20:22:11: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 20:22:20: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 20:23:05: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 20:23:16: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 20:23:47: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 20:24:25: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 20:24:31: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 20:24:35: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 20:25:44: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 20:26:12: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 20:26:19: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 20:27:08: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 20:27:31: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 20:27:36: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 20:28:24: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 20:28:26: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 20:28:46: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 20:28:49: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 20:29:38: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 20:29:45: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 20:29:53: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 20:30:11: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 20:30:38: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 20:30:46: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 20:31:24: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 20:32:02: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 20:32:13: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 20:32:15: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 20:32:36: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 20:33:12: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 20:33:47: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 20:33:49: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 20:33:49: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 20:34:05: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 20:34:05: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 20:34:07: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 20:34:07: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 20:34:24: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 20:34:33: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 20:34:33: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 20:34:34: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 20:34:49: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 20:34:58: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 20:35:45: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 20:36:09: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 20:36:11: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 20:36:12: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 20:37:08: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 20:37:18: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 20:37:29: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 20:37:31: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 20:38:44: [SM] Exception reported: Invalid timer handle 2b740250 (error 1)
L 04/05/2017 - 20:38:44: [SM] Blaming: umc-emp-mapvote.smx()
L 04/05/2017 - 20:38:44: [SM] Call stack trace:
L 04/05/2017 - 20:38:44: [SM]   [0] KillTimer
L 04/05/2017 - 20:38:44: [SM]   [1] Line 686, D:\Documents\My Folder\Empires Custom UMC Stuff\SourceMod\Workspace\umc-emp-mapvote.sp::UMC_OnNextmapSet()
L 04/05/2017 - 20:38:44: [SM]   [3] Call_Finish
L 04/05/2017 - 20:38:44: [SM]   [4] Line 4834, D:\Documents\My Folder\Empires Custom UMC Stuff\SourceMod\Workspace\umc-core.sp::DoMapChange()
L 04/05/2017 - 20:38:44: [SM]   [5] Line 4267, D:\Documents\My Folder\Empires Custom UMC Stuff\SourceMod\Workspace\umc-core.sp::Handle_MapVoteWinner()
L 04/05/2017 - 20:38:44: [SM]   [6] Line 3819, D:\Documents\My Folder\Empires Custom UMC Stuff\SourceMod\Workspace\umc-core.sp::ProcessVoteWinner()
L 04/05/2017 - 20:38:44: [SM]   [7] Line 3765, D:\Documents\My Folder\Empires Custom UMC Stuff\SourceMod\Workspace\umc-core.sp::ProcessVoteResults()
L 04/05/2017 - 20:38:44: [SM]   [8] Line 1277, D:\Documents\My Folder\Empires Custom UMC Stuff\SourceMod\Workspace\umc-core.sp::Native_UMCVoteManagerComplete()
L 04/05/2017 - 20:38:44: [SM]   [10] UMC_VoteManagerVoteCompleted
L 04/05/2017 - 20:38:44: [SM]   [11] Line 2309, D:\Documents\My Folder\Empires Custom UMC Stuff\SourceMod\Workspace\umc-core.sp::Handle_MapVoteResults()
L 04/05/2017 - 20:38:49: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 20:38:51: Error log file session closed.
L 04/05/2017 - 20:38:51: SourceMod error session started
L 04/05/2017 - 20:38:51: Info (map "emp_glycencity") (file "errors_20170405.log")
L 04/05/2017 - 20:38:51: [SM] Fatal error encountered parsing translation file "maprate.phrases.txt"
L 04/05/2017 - 20:38:51: [SM] Error (line 0, column 0): Stream failed to open
L 04/05/2017 - 20:38:51: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 20:38:52: [maprate.smx] Error establishing database connection: [1049]: Unknown database 'sourcemod'
L 04/05/2017 - 20:38:52: [maprate.smx] FATAL: An error occurred while connecting to the database.
L 04/05/2017 - 20:38:52: [SM] Exception reported: An error occurred while connecting to the database.
L 04/05/2017 - 20:38:52: [SM] Blaming: maprate.smx()
L 04/05/2017 - 20:38:52: [SM] Call stack trace:
L 04/05/2017 - 20:38:52: [SM]   [0] SetFailState
L 04/05/2017 - 20:38:52: [SM]   [1] Line 90, /home/forums/content/files/6/4/8/1/2/114450.attach::OnConfigsExecuted()
L 04/05/2017 - 20:38:52: [umc-maprate-reweight.smx] Error establishing a database connection: [1049]: Unknown database 'sourcemod'
L 04/05/2017 - 20:38:57: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 20:38:59: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 20:39:00: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 20:39:03: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 20:39:05: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 20:39:09: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 20:39:11: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 20:39:20: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 20:39:22: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 20:44:37: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 20:45:52: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 20:46:49: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 20:46:51: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 20:47:29: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 20:47:33: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 20:47:34: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 20:48:10: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 20:48:24: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 20:48:24: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 20:48:36: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 20:49:44: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 20:50:10: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 20:50:38: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 20:50:48: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 20:51:03: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 20:51:03: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 20:51:09: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 20:51:34: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 20:51:46: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 20:51:54: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 20:52:25: [SM] Exception reported: Plugin not runnable
