L 04/06/2017 - 00:02:05: SourceMod error session started
L 04/06/2017 - 00:02:05: Info (map "emp_duststorm") (file "errors_20170406.log")
L 04/06/2017 - 03:25:17: [SM] Exception reported: Plugin not runnable
L 04/06/2017 - 03:25:17: [SM] Exception reported: Plugin not runnable
L 04/06/2017 - 03:25:17: [SM] Exception reported: Plugin not runnable
L 04/06/2017 - 03:25:17: [SM] Exception reported: Plugin not runnable
L 04/06/2017 - 03:25:22: [SM] Exception reported: Plugin not runnable
L 04/06/2017 - 03:25:22: [SM] Exception reported: Plugin not runnable
L 04/06/2017 - 03:25:22: [SM] Exception reported: Plugin not runnable
L 04/06/2017 - 03:25:22: [SM] Exception reported: Plugin not runnable
L 04/06/2017 - 03:25:22: [SM] Exception reported: Plugin not runnable
L 04/06/2017 - 03:26:03: [SM] Exception reported: Plugin not runnable
L 04/06/2017 - 03:26:03: [SM] Exception reported: Plugin not runnable
L 04/06/2017 - 03:26:03: [SM] Exception reported: Plugin not runnable
L 04/06/2017 - 03:26:03: [SM] Exception reported: Plugin not runnable
L 04/06/2017 - 03:26:03: [SM] Exception reported: Plugin not runnable
L 04/06/2017 - 03:26:08: [SM] Exception reported: Plugin not runnable
L 04/06/2017 - 03:26:08: [SM] Exception reported: Plugin not runnable
L 04/06/2017 - 03:26:08: [SM] Exception reported: Plugin not runnable
L 04/06/2017 - 03:26:08: [SM] Exception reported: Plugin not runnable
L 04/06/2017 - 03:26:08: [SM] Exception reported: Plugin not runnable
L 04/06/2017 - 03:26:10: [SM] Exception reported: Plugin not runnable
L 04/06/2017 - 03:26:10: [SM] Exception reported: Plugin not runnable
L 04/06/2017 - 03:26:10: [SM] Exception reported: Plugin not runnable
L 04/06/2017 - 03:26:10: [SM] Exception reported: Plugin not runnable
L 04/06/2017 - 03:26:10: [SM] Exception reported: Plugin not runnable
L 04/06/2017 - 03:26:29: [SM] Exception reported: Plugin not runnable
L 04/06/2017 - 03:26:29: [SM] Exception reported: Plugin not runnable
L 04/06/2017 - 03:26:29: [SM] Exception reported: Plugin not runnable
L 04/06/2017 - 03:26:29: [SM] Exception reported: Plugin not runnable
L 04/06/2017 - 03:26:29: [SM] Exception reported: Plugin not runnable
L 04/06/2017 - 03:26:36: [SM] Exception reported: Plugin not runnable
L 04/06/2017 - 03:26:36: [SM] Exception reported: Plugin not runnable
L 04/06/2017 - 03:26:36: [SM] Exception reported: Plugin not runnable
L 04/06/2017 - 03:26:36: [SM] Exception reported: Plugin not runnable
L 04/06/2017 - 03:26:36: [SM] Exception reported: Plugin not runnable
L 04/06/2017 - 03:26:44: [SM] Exception reported: Plugin not runnable
L 04/06/2017 - 03:26:44: [SM] Exception reported: Plugin not runnable
L 04/06/2017 - 03:26:44: [SM] Exception reported: Plugin not runnable
L 04/06/2017 - 03:26:44: [SM] Exception reported: Plugin not runnable
L 04/06/2017 - 03:26:44: [SM] Exception reported: Plugin not runnable
L 04/06/2017 - 03:26:55: [SM] Exception reported: Plugin not runnable
L 04/06/2017 - 03:26:55: [SM] Exception reported: Plugin not runnable
L 04/06/2017 - 03:26:55: [SM] Exception reported: Plugin not runnable
L 04/06/2017 - 03:26:55: [SM] Exception reported: Plugin not runnable
L 04/06/2017 - 03:26:55: [SM] Exception reported: Plugin not runnable
L 04/06/2017 - 03:27:16: [SM] Exception reported: Plugin not runnable
L 04/06/2017 - 03:27:16: [SM] Exception reported: Plugin not runnable
L 04/06/2017 - 03:27:16: [SM] Exception reported: Plugin not runnable
L 04/06/2017 - 03:27:16: [SM] Exception reported: Plugin not runnable
L 04/06/2017 - 03:27:16: [SM] Exception reported: Plugin not runnable
L 04/06/2017 - 03:27:19: [SM] Exception reported: Plugin not runnable
L 04/06/2017 - 03:27:19: [SM] Exception reported: Plugin not runnable
L 04/06/2017 - 03:27:19: [SM] Exception reported: Plugin not runnable
L 04/06/2017 - 03:27:19: [SM] Exception reported: Plugin not runnable
L 04/06/2017 - 03:27:19: [SM] Exception reported: Plugin not runnable
L 04/06/2017 - 03:27:26: [SM] Exception reported: Plugin not runnable
L 04/06/2017 - 03:27:26: [SM] Exception reported: Plugin not runnable
L 04/06/2017 - 03:27:26: [SM] Exception reported: Plugin not runnable
L 04/06/2017 - 03:27:26: [SM] Exception reported: Plugin not runnable
L 04/06/2017 - 03:27:26: [SM] Exception reported: Plugin not runnable
L 04/06/2017 - 03:27:26: [SM] Exception reported: Plugin not runnable
L 04/06/2017 - 03:27:26: [SM] Exception reported: Plugin not runnable
L 04/06/2017 - 03:27:26: [SM] Exception reported: Plugin not runnable
L 04/06/2017 - 03:27:26: [SM] Exception reported: Plugin not runnable
L 04/06/2017 - 03:27:26: [SM] Exception reported: Plugin not runnable
L 04/06/2017 - 03:28:34: [SM] Exception reported: Plugin not runnable
L 04/06/2017 - 03:28:34: [SM] Exception reported: Plugin not runnable
L 04/06/2017 - 03:28:34: [SM] Exception reported: Plugin not runnable
L 04/06/2017 - 03:28:34: [SM] Exception reported: Plugin not runnable
L 04/06/2017 - 03:28:34: [SM] Exception reported: Plugin not runnable
L 04/06/2017 - 03:28:40: [SM] Exception reported: Plugin not runnable
L 04/06/2017 - 03:28:40: [SM] Exception reported: Plugin not runnable
L 04/06/2017 - 03:28:40: [SM] Exception reported: Plugin not runnable
L 04/06/2017 - 03:28:40: [SM] Exception reported: Plugin not runnable
L 04/06/2017 - 03:28:40: [SM] Exception reported: Plugin not runnable
L 04/06/2017 - 03:28:42: [SM] Exception reported: Plugin not runnable
L 04/06/2017 - 03:28:42: [SM] Exception reported: Plugin not runnable
L 04/06/2017 - 03:28:42: [SM] Exception reported: Plugin not runnable
L 04/06/2017 - 03:28:42: [SM] Exception reported: Plugin not runnable
L 04/06/2017 - 03:28:42: [SM] Exception reported: Plugin not runnable
L 04/06/2017 - 03:28:59: [SM] Exception reported: Plugin not runnable
L 04/06/2017 - 03:28:59: [SM] Exception reported: Plugin not runnable
L 04/06/2017 - 03:28:59: [SM] Exception reported: Plugin not runnable
L 04/06/2017 - 03:28:59: [SM] Exception reported: Plugin not runnable
L 04/06/2017 - 03:28:59: [SM] Exception reported: Plugin not runnable
L 04/06/2017 - 03:28:59: [SM] Exception reported: Plugin not runnable
L 04/06/2017 - 03:28:59: [SM] Exception reported: Plugin not runnable
L 04/06/2017 - 03:28:59: [SM] Exception reported: Plugin not runnable
L 04/06/2017 - 03:28:59: [SM] Exception reported: Plugin not runnable
L 04/06/2017 - 03:28:59: [SM] Exception reported: Plugin not runnable
L 04/06/2017 - 03:30:12: [SM] Exception reported: Invalid timer handle abef025f (error 1)
L 04/06/2017 - 03:30:12: [SM] Blaming: umc-emp-mapvote.smx()
L 04/06/2017 - 03:30:12: [SM] Call stack trace:
L 04/06/2017 - 03:30:12: [SM]   [0] KillTimer
L 04/06/2017 - 03:30:12: [SM]   [1] Line 686, D:\Documents\My Folder\Empires Custom UMC Stuff\SourceMod\Workspace\umc-emp-mapvote.sp::UMC_OnNextmapSet()
L 04/06/2017 - 03:30:12: [SM]   [3] Call_Finish
L 04/06/2017 - 03:30:12: [SM]   [4] Line 4834, D:\Documents\My Folder\Empires Custom UMC Stuff\SourceMod\Workspace\umc-core.sp::DoMapChange()
L 04/06/2017 - 03:30:12: [SM]   [5] Line 4267, D:\Documents\My Folder\Empires Custom UMC Stuff\SourceMod\Workspace\umc-core.sp::Handle_MapVoteWinner()
L 04/06/2017 - 03:30:12: [SM]   [6] Line 3819, D:\Documents\My Folder\Empires Custom UMC Stuff\SourceMod\Workspace\umc-core.sp::ProcessVoteWinner()
L 04/06/2017 - 03:30:12: [SM]   [7] Line 3795, D:\Documents\My Folder\Empires Custom UMC Stuff\SourceMod\Workspace\umc-core.sp::ProcessVoteResults()
L 04/06/2017 - 03:30:12: [SM]   [8] Line 1277, D:\Documents\My Folder\Empires Custom UMC Stuff\SourceMod\Workspace\umc-core.sp::Native_UMCVoteManagerComplete()
L 04/06/2017 - 03:30:12: [SM]   [10] UMC_VoteManagerVoteCompleted
L 04/06/2017 - 03:30:12: [SM]   [11] Line 2309, D:\Documents\My Folder\Empires Custom UMC Stuff\SourceMod\Workspace\umc-core.sp::Handle_MapVoteResults()
L 04/06/2017 - 03:30:17: [SM] Exception reported: Plugin not runnable
L 04/06/2017 - 03:30:17: [SM] Exception reported: Plugin not runnable
L 04/06/2017 - 03:30:17: [SM] Exception reported: Plugin not runnable
L 04/06/2017 - 03:30:17: [SM] Exception reported: Plugin not runnable
L 04/06/2017 - 03:30:17: [SM] Exception reported: Plugin not runnable
L 04/06/2017 - 03:30:18: Error log file session closed.
L 04/06/2017 - 03:30:18: SourceMod error session started
L 04/06/2017 - 03:30:18: Info (map "emp_beachfront_b2") (file "errors_20170406.log")
L 04/06/2017 - 03:30:18: [SM] Fatal error encountered parsing translation file "maprate.phrases.txt"
L 04/06/2017 - 03:30:18: [SM] Error (line 0, column 0): Stream failed to open
L 04/06/2017 - 03:30:18: [SM] Exception reported: Plugin not runnable
L 04/06/2017 - 03:30:18: [SM] Exception reported: Plugin not runnable
L 04/06/2017 - 03:30:18: [SM] Exception reported: Plugin not runnable
L 04/06/2017 - 03:30:18: [SM] Exception reported: Plugin not runnable
L 04/06/2017 - 03:30:18: [SM] Exception reported: Plugin not runnable
L 04/06/2017 - 03:30:18: [SM] Exception reported: Plugin not runnable
L 04/06/2017 - 03:30:18: [SM] Exception reported: Plugin not runnable
L 04/06/2017 - 03:30:18: [SM] Exception reported: Plugin not runnable
L 04/06/2017 - 03:30:18: [SM] Exception reported: Plugin not runnable
L 04/06/2017 - 03:30:18: [maprate.smx] Error establishing database connection: [1049]: Unknown database 'sourcemod'
L 04/06/2017 - 03:30:18: [maprate.smx] FATAL: An error occurred while connecting to the database.
L 04/06/2017 - 03:30:18: [SM] Exception reported: An error occurred while connecting to the database.
L 04/06/2017 - 03:30:18: [SM] Blaming: maprate.smx()
L 04/06/2017 - 03:30:18: [SM] Call stack trace:
L 04/06/2017 - 03:30:18: [SM]   [0] SetFailState
L 04/06/2017 - 03:30:18: [SM]   [1] Line 90, /home/forums/content/files/6/4/8/1/2/114450.attach::OnConfigsExecuted()
L 04/06/2017 - 03:30:18: [umc-maprate-reweight.smx] Error establishing a database connection: [1049]: Unknown database 'sourcemod'
L 04/06/2017 - 03:30:22: [SM] Exception reported: Plugin not runnable
L 04/06/2017 - 03:30:22: [SM] Exception reported: Plugin not runnable
L 04/06/2017 - 03:30:22: [SM] Exception reported: Plugin not runnable
L 04/06/2017 - 03:30:22: [SM] Exception reported: Plugin not runnable
L 04/06/2017 - 03:30:22: [SM] Exception reported: Plugin not runnable
L 04/06/2017 - 03:30:23: [SM] Exception reported: Plugin not runnable
L 04/06/2017 - 03:30:23: [SM] Exception reported: Plugin not runnable
L 04/06/2017 - 03:30:23: [SM] Exception reported: Plugin not runnable
L 04/06/2017 - 03:30:23: [SM] Exception reported: Plugin not runnable
L 04/06/2017 - 03:30:23: [SM] Exception reported: Plugin not runnable
L 04/06/2017 - 03:30:25: [SM] Exception reported: Plugin not runnable
L 04/06/2017 - 03:30:25: [SM] Exception reported: Plugin not runnable
L 04/06/2017 - 03:30:25: [SM] Exception reported: Plugin not runnable
L 04/06/2017 - 03:30:25: [SM] Exception reported: Plugin not runnable
L 04/06/2017 - 03:30:25: [SM] Exception reported: Plugin not runnable
L 04/06/2017 - 03:30:30: [SM] Exception reported: Plugin not runnable
L 04/06/2017 - 03:30:30: [SM] Exception reported: Plugin not runnable
L 04/06/2017 - 03:30:30: [SM] Exception reported: Plugin not runnable
L 04/06/2017 - 03:30:30: [SM] Exception reported: Plugin not runnable
L 04/06/2017 - 03:30:30: [SM] Exception reported: Plugin not runnable
L 04/06/2017 - 03:30:34: [SM] Exception reported: Plugin not runnable
L 04/06/2017 - 03:30:34: [SM] Exception reported: Plugin not runnable
L 04/06/2017 - 03:30:34: [SM] Exception reported: Plugin not runnable
L 04/06/2017 - 03:30:34: [SM] Exception reported: Plugin not runnable
L 04/06/2017 - 03:30:34: [SM] Exception reported: Plugin not runnable
L 04/06/2017 - 03:34:12: [SM] Exception reported: Plugin not runnable
L 04/06/2017 - 03:34:12: [SM] Exception reported: Plugin not runnable
L 04/06/2017 - 03:34:12: [SM] Exception reported: Plugin not runnable
L 04/06/2017 - 03:34:12: [SM] Exception reported: Plugin not runnable
L 04/06/2017 - 03:34:12: [SM] Exception reported: Plugin not runnable
L 04/06/2017 - 13:40:45: [SM] Exception reported: Plugin not runnable
L 04/06/2017 - 13:40:45: [SM] Exception reported: Plugin not runnable
L 04/06/2017 - 13:40:45: [SM] Exception reported: Plugin not runnable
L 04/06/2017 - 13:40:45: [SM] Exception reported: Plugin not runnable
L 04/06/2017 - 13:40:45: [SM] Exception reported: Plugin not runnable
L 04/06/2017 - 13:44:03: [SM] Exception reported: Plugin not runnable
L 04/06/2017 - 13:44:03: [SM] Exception reported: Plugin not runnable
L 04/06/2017 - 13:44:03: [SM] Exception reported: Plugin not runnable
L 04/06/2017 - 13:44:03: [SM] Exception reported: Plugin not runnable
L 04/06/2017 - 13:44:03: [SM] Exception reported: Plugin not runnable
L 04/06/2017 - 13:44:37: [SM] Exception reported: Plugin not runnable
L 04/06/2017 - 13:44:37: [SM] Exception reported: Plugin not runnable
L 04/06/2017 - 13:44:37: [SM] Exception reported: Plugin not runnable
L 04/06/2017 - 13:44:37: [SM] Exception reported: Plugin not runnable
L 04/06/2017 - 13:44:37: [SM] Exception reported: Plugin not runnable
L 04/06/2017 - 13:45:47: [SM] Exception reported: Plugin not runnable
L 04/06/2017 - 13:45:47: [SM] Exception reported: Plugin not runnable
L 04/06/2017 - 13:45:47: [SM] Exception reported: Plugin not runnable
L 04/06/2017 - 13:45:47: [SM] Exception reported: Plugin not runnable
L 04/06/2017 - 13:45:47: [SM] Exception reported: Plugin not runnable
L 04/06/2017 - 13:45:53: [SM] Exception reported: Plugin not runnable
L 04/06/2017 - 13:45:53: [SM] Exception reported: Plugin not runnable
L 04/06/2017 - 13:45:53: [SM] Exception reported: Plugin not runnable
L 04/06/2017 - 13:45:53: [SM] Exception reported: Plugin not runnable
L 04/06/2017 - 13:45:53: [SM] Exception reported: Plugin not runnable
L 04/06/2017 - 13:45:53: Error log file session closed.
L 04/06/2017 - 13:45:53: SourceMod error session started
L 04/06/2017 - 13:45:53: Info (map "emp_flat_fix") (file "errors_20170406.log")
L 04/06/2017 - 13:45:53: [SM] Fatal error encountered parsing translation file "maprate.phrases.txt"
L 04/06/2017 - 13:45:53: [SM] Error (line 0, column 0): Stream failed to open
L 04/06/2017 - 13:45:53: [SM] Exception reported: Plugin not runnable
L 04/06/2017 - 13:45:53: [SM] Exception reported: Plugin not runnable
L 04/06/2017 - 13:45:53: [SM] Exception reported: Plugin not runnable
L 04/06/2017 - 13:45:53: [SM] Exception reported: Plugin not runnable
L 04/06/2017 - 13:45:53: [SM] Exception reported: Plugin not runnable
L 04/06/2017 - 13:45:53: [SM] Exception reported: Plugin not runnable
L 04/06/2017 - 13:45:53: [SM] Exception reported: Plugin not runnable
L 04/06/2017 - 13:45:53: [SM] Exception reported: Plugin not runnable
L 04/06/2017 - 13:45:53: [SM] Exception reported: Plugin not runnable
L 04/06/2017 - 13:45:53: [maprate.smx] Error establishing database connection: [1049]: Unknown database 'sourcemod'
L 04/06/2017 - 13:45:53: [maprate.smx] FATAL: An error occurred while connecting to the database.
L 04/06/2017 - 13:45:53: [SM] Exception reported: An error occurred while connecting to the database.
L 04/06/2017 - 13:45:53: [SM] Blaming: maprate.smx()
L 04/06/2017 - 13:45:53: [SM] Call stack trace:
L 04/06/2017 - 13:45:53: [SM]   [0] SetFailState
L 04/06/2017 - 13:45:53: [SM]   [1] Line 90, /home/forums/content/files/6/4/8/1/2/114450.attach::OnConfigsExecuted()
L 04/06/2017 - 13:45:53: [umc-maprate-reweight.smx] Error establishing a database connection: [1049]: Unknown database 'sourcemod'
L 04/06/2017 - 14:39:26: [SM] Exception reported: Plugin not runnable
L 04/06/2017 - 14:39:26: [SM] Exception reported: Plugin not runnable
L 04/06/2017 - 14:39:26: [SM] Exception reported: Plugin not runnable
L 04/06/2017 - 14:39:26: [SM] Exception reported: Plugin not runnable
L 04/06/2017 - 14:39:26: [SM] Exception reported: Plugin not runnable
L 04/06/2017 - 14:48:29: [SM] Exception reported: Plugin not runnable
L 04/06/2017 - 14:48:29: [SM] Exception reported: Plugin not runnable
L 04/06/2017 - 14:48:29: [SM] Exception reported: Plugin not runnable
L 04/06/2017 - 14:48:29: [SM] Exception reported: Plugin not runnable
L 04/06/2017 - 14:48:29: [SM] Exception reported: Plugin not runnable
L 04/06/2017 - 14:52:02: [SM] Exception reported: Plugin not runnable
L 04/06/2017 - 14:52:02: [SM] Exception reported: Plugin not runnable
L 04/06/2017 - 14:52:02: [SM] Exception reported: Plugin not runnable
L 04/06/2017 - 14:52:02: [SM] Exception reported: Plugin not runnable
L 04/06/2017 - 14:52:02: [SM] Exception reported: Plugin not runnable
L 04/06/2017 - 15:06:22: [SM] Exception reported: Plugin not runnable
L 04/06/2017 - 15:06:22: [SM] Exception reported: Plugin not runnable
L 04/06/2017 - 15:06:22: [SM] Exception reported: Plugin not runnable
L 04/06/2017 - 15:06:22: [SM] Exception reported: Plugin not runnable
L 04/06/2017 - 15:06:22: [SM] Exception reported: Plugin not runnable
L 04/06/2017 - 15:14:48: [SM] Exception reported: Plugin not runnable
L 04/06/2017 - 15:14:48: [SM] Exception reported: Plugin not runnable
L 04/06/2017 - 15:14:48: [SM] Exception reported: Plugin not runnable
L 04/06/2017 - 15:14:48: [SM] Exception reported: Plugin not runnable
L 04/06/2017 - 15:14:48: [SM] Exception reported: Plugin not runnable
L 04/06/2017 - 15:20:09: [SM] Exception reported: Plugin not runnable
L 04/06/2017 - 15:20:09: [SM] Exception reported: Plugin not runnable
L 04/06/2017 - 15:20:09: [SM] Exception reported: Plugin not runnable
L 04/06/2017 - 15:20:09: [SM] Exception reported: Plugin not runnable
L 04/06/2017 - 15:20:09: [SM] Exception reported: Plugin not runnable
L 04/06/2017 - 15:29:15: [SM] Exception reported: Plugin not runnable
L 04/06/2017 - 15:29:15: [SM] Exception reported: Plugin not runnable
L 04/06/2017 - 15:29:15: [SM] Exception reported: Plugin not runnable
L 04/06/2017 - 15:29:15: [SM] Exception reported: Plugin not runnable
L 04/06/2017 - 15:29:15: [SM] Exception reported: Plugin not runnable
L 04/06/2017 - 15:29:39: [SM] Exception reported: Plugin not runnable
L 04/06/2017 - 15:29:39: [SM] Exception reported: Plugin not runnable
L 04/06/2017 - 15:29:39: [SM] Exception reported: Plugin not runnable
L 04/06/2017 - 15:29:39: [SM] Exception reported: Plugin not runnable
L 04/06/2017 - 15:29:39: [SM] Exception reported: Plugin not runnable
L 04/06/2017 - 15:30:55: [SM] Exception reported: Plugin not runnable
L 04/06/2017 - 15:30:55: [SM] Exception reported: Plugin not runnable
L 04/06/2017 - 15:30:55: [SM] Exception reported: Plugin not runnable
L 04/06/2017 - 15:30:55: [SM] Exception reported: Plugin not runnable
L 04/06/2017 - 15:30:55: [SM] Exception reported: Plugin not runnable
L 04/06/2017 - 15:33:11: [maprate.smx] Error establishing database connection: [1049]: Unknown database 'sourcemod'
L 04/06/2017 - 15:33:11: [maprate.smx] FATAL: An error occurred while connecting to the database.
L 04/06/2017 - 15:33:11: [SM] Exception reported: An error occurred while connecting to the database.
L 04/06/2017 - 15:33:11: [SM] Blaming: maprate.smx()
L 04/06/2017 - 15:33:11: [SM] Call stack trace:
L 04/06/2017 - 15:33:11: [SM]   [0] SetFailState
L 04/06/2017 - 15:33:11: [SM]   [1] Line 90, /home/forums/content/files/6/4/8/1/2/114450.attach::OnConfigsExecuted()
L 04/06/2017 - 15:33:11: [SM]   [3] ServerCommandEx
L 04/06/2017 - 15:33:11: [SM]   [4] Line 390, D:\builds\build-sourcemod-msvc12\windows-1.8\build\plugins\basecommands.sp::Command_Rcon()
L 04/06/2017 - 15:33:11: [SM] Exception reported: Plugin not runnable
L 04/06/2017 - 15:33:13: [SM] Exception reported: Plugin not runnable
L 04/06/2017 - 15:33:13: [SM] Exception reported: Plugin not runnable
L 04/06/2017 - 15:33:13: [SM] Exception reported: Plugin not runnable
L 04/06/2017 - 15:33:13: [SM] Exception reported: Plugin not runnable
L 04/06/2017 - 15:33:13: [SM] Exception reported: Plugin not runnable
L 04/06/2017 - 15:34:17: [maprate.smx] Error establishing database connection: [1049]: Unknown database 'sourcemod'
L 04/06/2017 - 15:34:17: [maprate.smx] FATAL: An error occurred while connecting to the database.
L 04/06/2017 - 15:34:17: [SM] Exception reported: An error occurred while connecting to the database.
L 04/06/2017 - 15:34:17: [SM] Blaming: maprate.smx()
L 04/06/2017 - 15:34:17: [SM] Call stack trace:
L 04/06/2017 - 15:34:17: [SM]   [0] SetFailState
L 04/06/2017 - 15:34:17: [SM]   [1] Line 90, /home/forums/content/files/6/4/8/1/2/114450.attach::OnConfigsExecuted()
L 04/06/2017 - 15:34:17: [SM]   [3] ServerCommandEx
L 04/06/2017 - 15:34:17: [SM]   [4] Line 390, D:\builds\build-sourcemod-msvc12\windows-1.8\build\plugins\basecommands.sp::Command_Rcon()
L 04/06/2017 - 15:34:42: [SM] Exception reported: Array index is out of bounds
L 04/06/2017 - 15:34:42: [SM] Blaming: squadcontrol.smx()
L 04/06/2017 - 15:34:42: [SM] Call stack trace:
L 04/06/2017 - 15:34:42: [SM]   [1] Line 132, squadcontrol.sp::Event_PlayerTeam()
L 04/06/2017 - 15:34:52: [SM] Exception reported: Array index is out of bounds
L 04/06/2017 - 15:34:52: [SM] Blaming: squadcontrol.smx()
L 04/06/2017 - 15:34:52: [SM] Call stack trace:
L 04/06/2017 - 15:34:52: [SM]   [1] Line 132, squadcontrol.sp::Event_PlayerTeam()
L 04/06/2017 - 15:34:57: [SM] Exception reported: Array index is out of bounds
L 04/06/2017 - 15:34:57: [SM] Blaming: squadcontrol.smx()
L 04/06/2017 - 15:34:57: [SM] Call stack trace:
L 04/06/2017 - 15:34:57: [SM]   [1] Line 132, squadcontrol.sp::Event_PlayerTeam()
L 04/06/2017 - 15:34:57: [SM] Exception reported: Plugin not runnable
L 04/06/2017 - 15:34:57: [SM] Exception reported: Plugin not runnable
L 04/06/2017 - 15:34:57: [SM] Exception reported: Plugin not runnable
L 04/06/2017 - 15:34:57: [SM] Exception reported: Plugin not runnable
L 04/06/2017 - 15:34:57: [SM] Exception reported: Plugin not runnable
L 04/06/2017 - 15:34:57: [SM] Exception reported: Plugin not runnable
L 04/06/2017 - 15:35:50: [SM] Exception reported: Plugin not runnable
L 04/06/2017 - 15:35:50: [SM] Exception reported: Plugin not runnable
L 04/06/2017 - 15:35:50: [SM] Exception reported: Plugin not runnable
L 04/06/2017 - 15:35:50: [SM] Exception reported: Plugin not runnable
L 04/06/2017 - 15:35:50: [SM] Exception reported: Plugin not runnable
L 04/06/2017 - 15:35:50: [SM] Exception reported: Plugin not runnable
L 04/06/2017 - 15:38:00: [SM] Exception reported: Array index is out of bounds
L 04/06/2017 - 15:38:00: [SM] Blaming: squadcontrol.smx()
L 04/06/2017 - 15:38:00: [SM] Call stack trace:
L 04/06/2017 - 15:38:00: [SM]   [1] Line 132, squadcontrol.sp::Event_PlayerTeam()
L 04/06/2017 - 15:38:02: [SM] Exception reported: Plugin not runnable
L 04/06/2017 - 15:38:02: [SM] Exception reported: Plugin not runnable
L 04/06/2017 - 15:38:02: [SM] Exception reported: Plugin not runnable
L 04/06/2017 - 15:38:02: [SM] Exception reported: Plugin not runnable
L 04/06/2017 - 15:38:02: [SM] Exception reported: Plugin not runnable
L 04/06/2017 - 15:38:02: [SM] Exception reported: Plugin not runnable
L 04/06/2017 - 15:38:05: [SM] Exception reported: Plugin not runnable
L 04/06/2017 - 15:38:05: [SM] Exception reported: Plugin not runnable
L 04/06/2017 - 15:38:05: [SM] Exception reported: Plugin not runnable
L 04/06/2017 - 15:38:05: [SM] Exception reported: Plugin not runnable
L 04/06/2017 - 15:38:05: [SM] Exception reported: Plugin not runnable
L 04/06/2017 - 15:38:05: [SM] Exception reported: Plugin not runnable
L 04/06/2017 - 15:38:05: [SM] Exception reported: Array index is out of bounds
L 04/06/2017 - 15:38:05: [SM] Blaming: squadcontrol.smx()
L 04/06/2017 - 15:38:05: [SM] Call stack trace:
L 04/06/2017 - 15:38:05: [SM]   [1] Line 132, squadcontrol.sp::Event_PlayerTeam()
L 04/06/2017 - 15:38:05: [SM] Exception reported: Plugin not runnable
L 04/06/2017 - 15:38:05: [SM] Exception reported: Plugin not runnable
L 04/06/2017 - 15:38:05: [SM] Exception reported: Plugin not runnable
L 04/06/2017 - 15:38:05: [SM] Exception reported: Plugin not runnable
L 04/06/2017 - 15:38:05: [SM] Exception reported: Plugin not runnable
L 04/06/2017 - 15:38:05: [SM] Exception reported: Plugin not runnable
L 04/06/2017 - 15:38:08: [SM] Exception reported: Array index is out of bounds
L 04/06/2017 - 15:38:08: [SM] Blaming: squadcontrol.smx()
L 04/06/2017 - 15:38:08: [SM] Call stack trace:
L 04/06/2017 - 15:38:08: [SM]   [1] Line 132, squadcontrol.sp::Event_PlayerTeam()
L 04/06/2017 - 15:44:18: [SM] Exception reported: Array index is out of bounds
L 04/06/2017 - 15:44:18: [SM] Blaming: squadcontrol.smx()
L 04/06/2017 - 15:44:18: [SM] Call stack trace:
L 04/06/2017 - 15:44:18: [SM]   [1] Line 132, squadcontrol.sp::Event_PlayerTeam()
L 04/06/2017 - 15:44:33: [SM] Exception reported: Plugin not runnable
L 04/06/2017 - 15:44:33: [SM] Exception reported: Plugin not runnable
L 04/06/2017 - 15:44:33: [SM] Exception reported: Plugin not runnable
L 04/06/2017 - 15:44:33: [SM] Exception reported: Plugin not runnable
L 04/06/2017 - 15:44:33: [SM] Exception reported: Plugin not runnable
L 04/06/2017 - 15:44:33: [SM] Exception reported: Plugin not runnable
L 04/06/2017 - 15:44:41: [SM] Exception reported: Array index is out of bounds
L 04/06/2017 - 15:44:41: [SM] Blaming: squadcontrol.smx()
L 04/06/2017 - 15:44:41: [SM] Call stack trace:
L 04/06/2017 - 15:44:41: [SM]   [1] Line 132, squadcontrol.sp::Event_PlayerTeam()
L 04/06/2017 - 15:45:15: [SM] Exception reported: Array index is out of bounds
L 04/06/2017 - 15:45:15: [SM] Blaming: squadcontrol.smx()
L 04/06/2017 - 15:45:15: [SM] Call stack trace:
L 04/06/2017 - 15:45:15: [SM]   [1] Line 132, squadcontrol.sp::Event_PlayerTeam()
L 04/06/2017 - 15:46:16: [SM] Exception reported: Plugin not runnable
L 04/06/2017 - 15:46:16: [SM] Exception reported: Plugin not runnable
L 04/06/2017 - 15:46:16: [SM] Exception reported: Plugin not runnable
L 04/06/2017 - 15:46:16: [SM] Exception reported: Plugin not runnable
L 04/06/2017 - 15:46:16: [SM] Exception reported: Plugin not runnable
L 04/06/2017 - 15:46:16: [SM] Exception reported: Plugin not runnable
L 04/06/2017 - 15:48:58: [SM] Exception reported: Plugin not runnable
L 04/06/2017 - 15:48:58: [SM] Exception reported: Plugin not runnable
L 04/06/2017 - 15:48:58: [SM] Exception reported: Plugin not runnable
L 04/06/2017 - 15:48:58: [SM] Exception reported: Plugin not runnable
L 04/06/2017 - 15:48:58: [SM] Exception reported: Plugin not runnable
L 04/06/2017 - 15:48:58: [SM] Exception reported: Plugin not runnable
L 04/06/2017 - 15:49:07: [SM] Exception reported: Array index is out of bounds
L 04/06/2017 - 15:49:07: [SM] Blaming: squadcontrol.smx()
L 04/06/2017 - 15:49:07: [SM] Call stack trace:
L 04/06/2017 - 15:49:07: [SM]   [1] Line 132, squadcontrol.sp::Event_PlayerTeam()
L 04/06/2017 - 15:49:23: [SM] Exception reported: Array index is out of bounds
